Date,flood runoff
2019-08-31,0.0743354
2019-09-01,0.082378365
2019-09-02,0.11437584
2019-09-03,0.112747476
2019-09-04,0.095700026
2019-09-05,0.09209807
2019-09-06,0.09825497
2019-09-07,0.11377577
2019-09-08,0.11158326
2019-09-09,0.13208586
2019-09-10,0.118045665
2019-09-11,0.08805216
2019-09-12,0.07138203
2019-09-13,0.0647779
2019-09-14,0.06827826
2019-09-15,0.055229813
2019-09-16,0.06644165
2019-09-17,0.045039814
2019-09-18,0.0099281715
2019-09-19,0.009363517
2019-09-20,0.015911194
2019-09-21,0.009575074
2019-09-22,0.01699375
2019-09-23,0.0025658926
2019-09-24,0.007938327
2019-09-25,0.029861972
2019-09-26,0.034022138
2019-09-27,0.023922645
2019-09-28,7.6364486e-05
2019-09-29,0.010775654
2019-09-30,0.048300453
2019-10-01,0.054968722
2019-10-02,0.04876979
2019-10-03,0.058233917
2019-10-04,0.07922537
2019-10-05,0.110791184
2019-10-06,0.12519632
2019-10-07,0.16210419
2019-10-08,0.1634605
2019-10-09,0.1469856
2019-10-10,0.14105554
2019-10-11,0.14150384
2019-10-12,0.14747618
2019-10-13,0.13146819
2019-10-14,0.13350539
2019-10-15,0.09602302
2019-10-16,0.037351053
2019-10-17,0.013415398
2019-10-18,0.059627805
2019-10-19,0.10124599
2019-10-20,0.16481902
2019-10-21,0.20932598
2019-10-22,0.29131833
2019-10-23,0.391458
2019-10-24,0.47967055
2019-10-25,0.55837995
2019-10-26,0.62669307
2019-10-27,0.7104018
2019-10-28,0.7678429
2019-10-29,0.85505706
2019-10-30,0.95234174
2019-10-31,1.029414
2019-11-01,1.088654
2019-11-02,1.1292919
2019-11-03,1.1774096
2019-11-04,1.1917979
2019-11-05,1.2291058
2019-11-06,1.2703829
2019-11-07,1.2862265
2019-11-08,1.2800078
2019-11-09,1.2520372
2019-11-10,1.2295445
2019-11-11,1.1725099
2019-11-12,1.13879
2019-11-13,1.1106322
2019-11-14,1.0597984
2019-11-15,0.9907642
2019-11-16,0.9048627
2019-11-17,0.83024216
2019-11-18,0.72767866
2019-11-19,0.6556857
2019-11-20,0.59701633
2019-11-21,0.523777
2019-11-22,0.44062224
2019-11-23,0.34889627
2019-11-24,0.27659333
2019-11-25,0.1841763
2019-11-26,0.12969603
2019-11-27,0.09530654
2019-11-28,0.052395035
2019-11-29,0.004794529
2019-11-30,0.0470533
2019-12-01,0.076116115
2019-12-02,0.122929186
2019-12-03,0.13045245
2019-12-04,0.117532276
2019-12-05,0.11374888
2019-12-06,0.11618257
2019-12-07,0.12523152
2019-12-08,0.114612706
2019-12-09,0.12550566
2019-12-10,0.10139803
2019-12-11,0.06153899
2019-12-12,0.03578163
2019-12-13,0.021347465
2019-12-14,0.018645896
2019-12-15,0.0012799649
2019-12-16,0.010198019
2019-12-17,0.011450168
2019-12-18,0.04484702
2019-12-19,0.060649797
2019-12-20,0.062209543
2019-12-21,0.049734063
2019-12-22,0.050264
2019-12-23,0.023502907
2019-12-24,0.0269433
2019-12-25,0.042383283
2019-12-26,0.041053545
